
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
125	2	0.355629	634631.958984	634631.957031	635003.716064	635003.714111	3	2	0.732805	636004.789062	636004.781006	636747.712158	636747.709961	00002	f	1970-01	49.315753	0
126	2	0.810268	639265.354004	639265.352051	640091.746094	640091.743896	3	2	0.417008	641092.799072	641092.791016	641515.840088	641515.839111	00002	f	1970-01	49.315753	0
127	2	0.331509	644032.110107	644032.107178	644379.759033	644379.758057	3	2	0.349389	645383.395020	645383.386230	645747.737061	645747.736084	00002	f	1970-01	49.315753	0
128	2	0.634224	648265.477051	648265.475098	648915.827148	648915.825195	3	1	0.448035	649916.985107	649916.977051	650379.749023	650379.748047	00002	f	1970-01	49.315753	0
129	2	0.432917	652898.872070	652898.870117	653347.911133	653347.908936	3	2	0.590684	654349.791992	654349.785156	654955.802002	654955.801025	00002	f	1970-01	49.315753	0
130	1	1.370071	657465.598145	657465.594971	658851.891113	658851.889160	3	1	1.593920	659852.757080	659852.751953	661459.917236	661459.915039	00002	f	1970-01	49.315753	1
131	1	0.814070	663965.736084	663965.733154	664795.928955	664795.927979	2	2	1.628703	665797.017090	665797.009033	667444.005127	667444.004150	00002	f	1970-01	49.315753	0
132	1	0.390825	669948.997070	669948.995117	670356.082031	670356.080078	2	1	0.412999	671356.581055	671356.575928	671779.984131	671779.982178	00002	f	1970-01	49.315753	0
133	2	0.369262	674284.395020	674284.393066	674667.954102	674667.951172	2	2	1.505902	675669.419189	675669.407227	677188.009033	677188.008057	00002	f	1970-01	49.315753	1
134	2	1.320423	694500.310059	694500.300049	695836.138916	695836.137939	2	1	0.715134	696837.329102	696837.321045	697564.222168	697564.221191	00002	f	1970-01	49.315753	0
135	2	0.385181	700082.766113	700082.764160	700484.178223	700484.176025	3	2	0.737166	701485.342041	701485.333008	702236.288086	702236.285889	00002	f	1970-01	49.315753	0
136	2	1.222462	704749.602051	704749.600098	705988.187012	705988.185059	3	1	0.908919	706989.197998	706989.190186	707908.214111	707908.211914	00002	f	1970-01	49.315753	0
137	1	0.419667	710416.395020	710416.392090	710852.175049	710852.174072	2	1	0.681644	711866.664062	711866.661133	712564.309082	712564.307861	00002	f	1970-01	49.315753	0
138	1	0.465034	715083.106201	715083.104248	715564.270996	715564.270020	2	2	0.757590	716567.687988	716567.678955	717340.276123	717340.274170	00002	f	1970-01	49.315753	1
