
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
139	2	0.619262	660403.171875	660403.170166	661038.679932	661038.679199	2	1	0.505854	662039.864990	662039.856934	662558.748047	662558.747070	00022	f	1970-01	49.651826	1
140	2	0.648661	665069.926025	665069.924072	665734.849854	665734.847900	2	1	0.373838	666738.034912	666738.027100	667126.823975	667126.822998	00022	f	1970-01	49.651826	0
141	1	0.353936	669636.671875	669636.670166	670006.858154	670006.856934	2	2	0.699185	671008.024902	671008.017090	671718.913086	671718.912109	00022	f	1970-01	49.651826	0
142	2	0.329918	674236.762939	674236.760986	674582.930908	674582.928955	3	2	0.427043	675583.828857	675583.822998	676014.957764	676014.956055	00022	f	1970-01	49.651826	1
143	2	0.374473	678520.174072	678520.172119	678910.906006	678910.903809	3	2	0.406794	679912.055908	679912.048096	680326.959961	680326.958008	00022	f	1970-01	49.651826	0
144	2	0.297867	682836.921875	682836.919922	683151.045898	683151.044189	3	1	0.596982	684152.111084	684152.103760	684766.964844	684766.962891	00022	f	1970-01	49.651826	0
145	2	0.464366	687270.348145	687270.345947	687750.957031	687750.955078	3	1	0.005075	688752.018799	688752.011963	688775.111816	688775.109863	00022	f	1970-01	49.651826	0
146	2	0.847808	691287.046875	691287.044922	692151.114990	692151.114014	3	2	0.189036	693152.095947	693152.089111	693359.143066	693359.142090	00022	f	1970-01	49.651826	1
147	2	0.336362	695870.469971	695870.466797	696223.086182	696223.084961	3	2	0.314227	697224.258789	697224.250977	697551.137939	697551.136963	00022	f	1970-01	49.651826	0
148	1	0.536236	700070.583984	700070.580811	700623.079102	700623.076904	3	2	0.874160	701623.593018	701623.590820	702511.132812	702511.131104	00022	f	1970-01	49.651826	0
149	1	0.257665	705038.471924	705038.469971	705311.260986	705311.260010	3	1	0.286299	706312.424805	706312.416992	706607.283203	706607.281982	00022	f	1970-01	49.651826	0
150	1	0.486340	709120.781982	709120.780029	709623.399902	709623.397949	3	2	0.466066	710624.566895	710624.558838	711103.244141	711103.241943	00022	f	1970-01	49.651826	0
151	2	0.418215	713620.837891	713620.835938	714055.302979	714055.301025	2	1	1.080765	715056.468994	715056.461182	716151.323975	716151.322021	00022	f	1970-01	49.651826	0
152	1	0.352792	718654.222900	718654.220947	719023.281006	719023.278809	2	1	0.314127	720024.464111	720024.456055	720351.459961	720351.458008	00022	f	1970-01	49.651826	0
153	1	0.352784	722854.326904	722854.324951	723223.346924	723223.344971	2	1	0.609989	724223.753906	724223.750977	724847.378906	724847.376953	00022	f	1970-01	49.651826	0
154	1	0.484762	727354.512939	727354.510986	727855.411133	727855.408936	2	1	0.392637	728856.461914	728856.455078	729263.432861	729263.431885	00022	f	1970-01	49.651826	0
155	2	0.436146	731771.192139	731771.188965	732223.578857	732223.576904	2	2	1.362046	733224.796875	733224.787842	734599.631104	734599.630127	00022	f	1970-01	49.651826	1
156	2	0.486710	737104.607178	737104.604980	737607.571045	737607.568848	2	2	0.370645	738608.789795	738608.781982	738991.614014	738991.611816	00022	f	1970-01	49.651826	1
157	2	0.350643	741504.691162	741504.688965	741871.587891	741871.586914	3	2	0.375836	742872.651123	742872.643799	743263.570068	743263.567871	00022	f	1970-01	49.651826	0
158	1	0.419951	745771.420898	745771.417969	746207.612061	746207.611084	3	1	0.569890	747222.752930	747222.743896	747807.729004	747807.728027	00022	f	1970-01	49.651826	0
159	1	0.293918	750321.496826	750321.495117	750631.675049	750631.674072	2	2	0.041224	751632.741943	751632.734863	751695.770020	751695.768066	00022	f	1970-01	49.651826	1
160	1	0.466598	754204.895020	754204.893066	754687.750977	754687.748779	3	2	0.279154	755689.664062	755689.656006	755983.801025	755983.798828	00022	f	1970-01	49.651826	0
161	1	0.439181	758488.335938	758488.333984	758943.770996	758943.769043	2	2	0.541082	759944.941895	759944.934082	760495.812988	760495.811035	00022	f	1970-01	49.651826	0
